sample_id,domain,role_family,target_role,competency,question,answer,role_relevance,star_structure,evidence_specificity,technical_accuracy,communication_clarity,self_awareness,evidence_level,weakness_tags,need_clarification,clarification_type,final_score_0_100,final_score_0_1,quality_label,has_tool,has_metric,has_impact,has_action,has_context,answer_length_words
AQD-28F87E,Information & Technology,Web Development,Frontend Developer,Web Performance Optimization,"Banyak perusahaan sekarang yang fokus pada skor SEO untuk web mereka. Menurut pengalamanmu, bagaimana pemanfaatan pendekatan Server-Side Rendering (SSR) menggunakan framework seperti Next.js bisa membantu meningkatkan performa SEO dibandingkan metode klien biasa?","Dalam arsitektur frontend modern, penggunaan Server-Side Rendering atau SSR melalui framework Next.js memberikan keunggulan teknis yang signifikan terutama pada proses crawling dan indexing oleh search engine. Saya biasanya mengonfigurasi fungsi getServerSideProps untuk memastikan data diambil langsung di level server sebelum HTML dikirimkan ke client. Dengan pendekatan ini, mesin pencari seperti Googlebot menerima konten yang sudah ter-render sempurna dalam payload HTML awal, sehingga mereka tidak perlu bergantung sepenuhnya pada eksekusi JavaScript di sisi client yang seringkali menyebabkan delay indexing. Dalam implementasi proyek sebelumnya, saya memodifikasi middleware untuk menangani header respons dan memastikan caching control diatur dengan optimal pada layer Vercel Edge. Selain itu, saya menerapkan strategy hydration yang tepat agar sinkronisasi antara konten statis dan state aplikasi tetap terjaga tanpa menambah overhead pada main thread browser saat proses hydrations berlangsung.",90,60,75,85,70,50,3,impact_missing;measurable_result_missing;star_structure_missing,True,impact,74.25,0.7425,Average,1,0,0,1,1,129
AQD-35F08C,Information & Technology,Web Development,Frontend Developer,Web Performance Optimization,"Banyak perusahaan sekarang yang fokus pada skor SEO untuk web mereka. Menurut pengalamanmu, bagaimana pemanfaatan pendekatan Server-Side Rendering (SSR) menggunakan framework seperti Next.js bisa membantu meningkatkan performa SEO dibandingkan metode klien biasa?","Dalam pengalaman saya di proyek e-commerce sebelumnya, kami menghadapi tantangan di mana crawler Google kesulitan mengindeks konten dinamis kami karena ketergantungan pada client-side rendering. Situasi ini menyebabkan waktu tunggu indeks yang lama dan penurunan peringkat organik. Untuk mengatasi ini, saya menginisiasi migrasi dari SPA berbasis React murni ke Next.js dengan implementasi Server-Side Rendering (SSR). Aksi teknis yang saya lakukan meliputi pemanfaatan getServerSideProps untuk melakukan fetching data di level server sebelum HTML dikirim ke client, serta penggunaan library 'next/image' untuk optimasi gambar yang di-render di sisi server. Hasilnya sangat signifikan; konten web kami langsung tersedia sebagai full HTML saat request pertama kali diterima crawler. Secara metrik, kami berhasil meningkatkan skor Core Web Vitals terutama pada metrik Largest Contentful Paint (LCP) dari 3.2 detik menjadi 1.8 detik. Dampaknya bagi bisnis, traffic organik kami melonjak sebesar 45% dalam waktu tiga bulan pasca-migrasi, dan posisi keyword utama kami naik ke halaman pertama Google.",95,100,95,98,95,90,5,,False,none,95.95,0.9595,Strong,1,1,1,1,1,149
AQD-BB543E,Information & Technology,Web Development,Frontend Developer,Technical Problem Solving,"Sebagai studi kasus, bayangkan kamu sedang mengerjakan fitur 'Search Bar' dengan auto-complete. Namun, setiap kali user mengetikkan satu huruf, aplikasi langsung menembak API ke server sehingga membuat backend kewalahan dan UI menjadi tersendat (laggy). Sebagai junior Frontend Developer, bagaimana cara teknismu menyelesaikan masalah performa pada pencarian ini?","Jadi, untuk mengatasi permasalahan performa pada fitur pencarian dengan auto-complete, konsep yang paling umum dan tepat untuk digunakan adalah teknik yang disebut debouncing. Debouncing adalah sebuah teknik dalam pemrograman untuk membatasi jumlah eksekusi fungsi yang dipanggil berulang kali dalam kurun waktu yang singkat. Dalam konteks implementasi, kita bisa menunda pemanggilan fungsi tersebut sampai user berhenti mengetik selama durasi waktu tertentu. Secara teoritis, kita bisa memanfaatkan fungsi setTimeout untuk menjadwalkan eksekusi fungsi API agar tidak dijalankan pada setiap event keypress. Dengan menerapkan pola ini, trafik ke server akan berkurang secara signifikan karena API hanya akan dipanggil setelah user selesai memasukkan input atau jeda waktu tertentu telah berlalu. Ini adalah cara yang sudah terstandarisasi di dunia pengembangan perangkat lunak untuk menjaga efisiensi sinkronisasi antara sisi klien dan sisi server.",40,20,20,60,50,30,1,context_missing;contribution_unclear;star_structure_missing;technical_detail_missing,True,context,35.0,0.35,Weak,0,0,0,0,0,127
AQD-4FB229,Information & Technology,Web Development,Frontend Developer,Technical Problem Solving,"Sebagai studi kasus, bayangkan kamu sedang mengerjakan fitur 'Search Bar' dengan auto-complete. Namun, setiap kali user mengetikkan satu huruf, aplikasi langsung menembak API ke server sehingga membuat backend kewalahan dan UI menjadi tersendat (laggy). Sebagai junior Frontend Developer, bagaimana cara teknismu menyelesaikan masalah performa pada pencarian ini?","Baik, terima kasih atas pertanyaannya. Menghadapi masalah bottleneck pada API request akibat pengetikan user yang intensif dalam fitur auto-complete, pendekatan teknis yang saya ambil adalah mengimplementasikan teknik 'Debouncing'. Secara spesifik, saya akan menggunakan fungsi utilitas seperti lodash.debounce untuk membungkus fungsi handleOnChange pada input tersebut. Dengan mengatur delay atau threshold sekitar 300 hingga 500 milidetik, saya memastikan bahwa eksekusi pemanggilan fungsi fetch API tidak akan dipicu setiap kali keyup event terjadi, melainkan menunggu jeda input berhenti. Selain itu, saya juga mempertimbangkan untuk menerapkan 'AbortController' pada setiap permintaan fetch agar request yang lama dapat segera dibatalkan jika user mengetik karakter baru sebelum request sebelumnya selesai diproses. Ini memastikan bahwa state aplikasi selalu sinkron dengan input terakhir. Namun, mengenai...",70,60,75,70,65,50,3,impact_missing;measurable_result_missing;star_structure_missing,True,impact,66.5,0.665,Average,1,0,0,1,1,116
AQD-4D4B1B,Information & Technology,Web Development,Frontend Developer,Technical Problem Solving,"Misalkan kamu mendapat laporan bug dari tim QA: tombol 'Beli Sekarang' di halaman promosi tiba-tiba tertutup oleh elemen gambar lain saat dibuka menggunakan mode landscape di smartphone, padahal deadline rilis tinggal satu jam lagi. Langkah cepat apa yang akan kamu lakukan untuk mendiagnosis dan memperbaiki struktur CSS-nya?","Ehh, itu ya? Emm, mungkin saya bakal coba cek CSS-nya dulu sih di browser. Ehh, terus saya coba ubah-ubah angkanya biar gambarnya nggak nutupin tombolnya. Emm, soalnya udah mepet banget ya deadline-nya. Jadi, ya saya coba geser-geser aja sampai kelihatannya pas. Emm, ya paling itu sih yang bakal saya lakuin buat benerin tampilannya biar nggak ketutup lagi.",40,20,20,30,30,20,1,technical_detail_missing;star_structure_missing;tools_missing;communication_unclear,True,technical,27.5,0.275,Weak,0,0,0,1,1,57
AQD-76D3CC,Information & Technology,Web Development,Frontend Developer,Technical Problem Solving,"Misalkan kamu mendapat laporan bug dari tim QA: tombol 'Beli Sekarang' di halaman promosi tiba-tiba tertutup oleh elemen gambar lain saat dibuka menggunakan mode landscape di smartphone, padahal deadline rilis tinggal satu jam lagi. Langkah cepat apa yang akan kamu lakukan untuk mendiagnosis dan memperbaiki struktur CSS-nya?","Baik, saya mengerti urgensi situasinya. Langkah pertama yang akan saya lakukan adalah melakukan inspeksi langsung menggunakan Chrome DevTools dengan fitur Device Mode untuk meniru viewport landscape pada perangkat mobile tersebut. Saya akan mengidentifikasi elemen yang bertumpuk dengan memeriksa properti 'z-index' dan 'positioning' pada parent container gambar serta tombol 'Beli Sekarang' tersebut. Saya akan segera melakukan audit pada file CSS terkait, terutama pada media queries yang menargetkan orientasi landscape. Jika ditemukan konflik pada 'position: absolute' atau 'fixed', saya akan segera melakukan overwrite dengan menyesuaikan properti 'top', 'left', atau 'z-index' agar elemen tersebut memiliki prioritas visual yang lebih tinggi di atas lapisan gambar. Selain itu, saya juga akan memeriksa apakah terdapat 'overflow: hidden' pada container yang menyebabkan clipping tidak terduga pada mode landscape.",70,60,75,70,80,50,3,impact_missing;measurable_result_missing;star_structure_missing,True,impact,68.0,0.68,Average,1,0,0,1,1,121
AQD-D41F00,Information & Technology,Web Development,Frontend Developer,Technical Problem Solving,"Misalkan kamu mendapat laporan bug dari tim QA: tombol 'Beli Sekarang' di halaman promosi tiba-tiba tertutup oleh elemen gambar lain saat dibuka menggunakan mode landscape di smartphone, padahal deadline rilis tinggal satu jam lagi. Langkah cepat apa yang akan kamu lakukan untuk mendiagnosis dan memperbaiki struktur CSS-nya?","Dalam situasi mendesak seperti ini, saya akan melakukan pendekatan terstruktur. Pertama (Situation), saya menyadari bahwa tombol 'Beli Sekarang' tertutup elemen gambar di mode landscape, yang berarti ada konflik z-index atau overflow pada media query. Kedua (Task), prioritas saya adalah memperbaiki bug ini secepat mungkin tanpa merusak layout desktop. Ketiga (Action), saya akan segera membuka Chrome DevTools dengan fitur 'Toggle Device Toolbar' untuk mensimulasikan mode landscape. Saya akan melakukan inspeksi pada elemen tersebut untuk memeriksa properti z-index, position, dan apakah ada CSS flexbox atau grid yang menyebabkan overlap. Jika masalahnya adalah z-index, saya akan segera menerapkan z-index yang lebih tinggi pada wrapper tombol tersebut atau memastikan posisi elemen tersebut diatur ke 'relative' atau 'absolute' dengan tepat. Jika terbukti ada konflik CSS yang kompleks, saya akan menggunakan 'emergency fix' berupa inline-style atau class spesifik dengan !important hanya di dalam media query @media (orientation: landscape) untuk meminimalkan dampak ke layout lain. Setelah perbaikan, saya akan melakukan pengujian cepat di browser seluler dan segera melakukan push ke staging untuk memastikan tidak ada regresi. Keempat (Result), dengan pendekatan ini, saya berhasil memperbaiki isu tampilan dalam waktu 25 menit sebelum deadline. Hasilnya, tingkat konversi di perangkat mobile tetap stabil di angka 4,8% dan kita berhasil menghindari potensi kehilangan pendapatan sebesar 15% dari trafik pengguna mobile selama periode promo tersebut.",95,100,95,98,95,90,5,,False,none,95.95,0.9595,Strong,1,1,1,1,1,213
AQD-4901A4,Information & Technology,Web Development,Backend Developer,Career Motivation & Fit,"Halo, selamat datang di sesi wawancara. Bisa ceritakan sedikit tentang dirimu dan kenapa kamu tertarik melamar posisi Backend Developer?","Halo... ehh, nama saya Budi. Saya... emm, lulusan baru sih. Kenapa saya melamar jadi Backend ya? Soalnya ehh... temen saya bilang gajinya lumayan di bidang IT. Terus emm... saya juga pernah coba-coba coding dikit pas kuliah, tapi lupa pakai bahasa apa. Kayaknya sih seru aja kalau bisa ngurusin server gitu, meski saya belum pernah praktek langsung ya. Ya gitu sih kurang lebih, semoga bisa diterima ya.",30,20,20,25,35,20,1,role_relevance_low;technical_detail_missing;star_structure_missing;communication_unclear;self_awareness_missing,True,role_relevance,24.75,0.2475,Weak,0,0,0,0,0,66
AQD-A3B46C,Information & Technology,Web Development,Backend Developer,Career Motivation & Fit,"Halo, selamat datang di sesi wawancara. Bisa ceritakan sedikit tentang dirimu dan kenapa kamu tertarik melamar posisi Backend Developer?","Halo, nama saya Budi. Saya sudah bekerja sebagai Backend Developer selama dua tahun terakhir. Di perusahaan sebelumnya, saya fokus menangani pengembangan API untuk aplikasi e-commerce internal kami. Saya menggunakan Node.js dan PostgreSQL untuk memastikan alur data di sistem berjalan dengan baik. Saya tertarik melamar di sini karena ingin mendalami arsitektur sistem yang lebih kompleks dan skala yang lebih besar. Sebelumnya saya sering melakukan optimasi query database agar proses integrasi antar layanan lebih efisien, dan saya merasa backend adalah bagian paling menantang dari pengembangan aplikasi yang ingin terus saya pelajari.",75,60,65,70,80,70,3,measurable_result_missing;impact_missing;star_structure_missing,True,metric,69.25,0.6925,Average,1,0,0,1,1,89
AQD-6BD42A,Information & Technology,Web Development,Backend Developer,Career Motivation & Fit,"Halo, selamat datang di sesi wawancara. Bisa ceritakan sedikit tentang dirimu dan kenapa kamu tertarik melamar posisi Backend Developer?","Halo, saya developer yang fokus di sistem high-concurrency. Saya tertarik melamar di sini karena ingin tantangan sistem skala besar. Di tempat lama, saya optimasi query database pakai indexing dan caching, terus berhasil ningkatin respon API dari 500ms jadi 50ms. Itu bikin load server turun sekitar 40%. Saya suka banget ngulik backend karena saya ngerasa puas pas dapet solusi efisien buat handle traffic yang tinggi, tapi tetep stabil.",95,90,95,95,90,85,5,,False,none,92.5,0.925,Strong,1,1,1,1,1,67
AQD-7214C0,Information & Technology,Web Development,Backend Developer,Career Motivation & Fit,"Dari semua project atau materi yang pernah kamu pelajari, bagian mana sih yang bikin kamu merasa paling 'klik' dan yakin berkarir di jalur ini?","Ehh, apa ya? Emm, sebenarnya saya dulu pernah ikut bootcamp gitu sih buat belajar backend. Pas bikin project tugas akhir, ehh, saya ngerasa kayak, oh oke ini seru juga ya ngoding fitur login gitu. Emm, jujur sih saya masih bingung project apalagi yang harus saya jelasin, tapi ya sejauh ini saya ngerasa backend oke-oke aja lah buat dijalanin ke depannya.",40,20,20,30,30,30,1,contribution_unclear;star_structure_missing;technical_detail_missing;communication_unclear;self_awareness_missing,True,contribution,28.5,0.285,Weak,0,0,0,0,1,60
AQD-29ACD2,Information & Technology,Web Development,Backend Developer,Career Motivation & Fit,"Dari semua project atau materi yang pernah kamu pelajari, bagian mana sih yang bikin kamu merasa paling 'klik' dan yakin berkarir di jalur ini?","Saya merasa titik balik yang paling krusial bagi saya adalah saat menangani migrasi arsitektur monolitik ke microservices pada sistem payment gateway sebelumnya. Pada proyek tersebut, saya bertanggung jawab penuh untuk mengimplementasikan gRPC sebagai protokol komunikasi antar-service guna meminimalisir latensi, di samping melakukan refactoring pada layer persistensi data menggunakan PostgreSQL dengan optimasi query yang kompleks serta penerapan indexing yang lebih strategis. Selain itu, saya juga melakukan konfigurasi pada Redis untuk caching layer demi menangani throughput request yang tinggi. Saya mendalami sinkronisasi asinkron menggunakan RabbitMQ untuk memastikan integritas data tetap terjaga saat transaksi berjalan secara simultan di berbagai service yang berbeda. Proses integrasi ini sangat teknis dan menuntut ketelitian tinggi dalam menangani race condition, terutama pada saat saya melakukan orchestrasi deployment menggunakan Kubernetes di lingkungan staging.",75,60,80,85,70,50,3,impact_missing;measurable_result_missing;star_structure_missing,True,impact,71.5,0.715,Average,1,0,0,1,1,124
